chunk_id,text,document_title,page_number,source_id
51d91c71-e60f-4eb7-9123-608dda6c1789,"such as bodies of water and busy roads. Wandering off (also called elopement) places them at risk for injury. Wandering, if present, should be included in the problem list as a coexisting diagnosis in patients with ASD. In an online study, 1218 families of children with ASD were questioned about elopement.447 Nearly half of children with ASD between the ages of 4 and 10 years had tried to elope. Almost half of those children were missing long enough for their parents to contact the police. Of",Identification Evaluation and Management of Children with Autism,30,identification_guide
08a3e38f-a110-4c42-abda-dcd5063b5ce9,"those children, approximately two-thirds were at risk for trafﬁc-related injury and almost one-third were reported to have had near-drowning episodes. Data from a national survey revealed that elopement attempts in the past year were reported by approximately one-third of parents whose children had ASD with or without intellectual disability.449 Wandering may persist into adulthood. In the survey by Anderson et al,447 parents reported that the most common perceived reasons for elopement were",Identification Evaluation and Management of Children with Autism,30,identification_guide
3ce71e51-0325-486b-9385-30bc4079be0c,"enjoyment of running, attempts to get to a desired location (such as a park), pursuit of an intense interest (eg, water), and escape from situations or sensory events that made them anxious. Because the risk for elopement increases with the severity of ASD and with co-occurring intellectual disabilities, many of the individuals at greatest risk have limited language and cannot tell ﬁrst responders their names, addresses, or phone numbers if they get lost. Police may interpret aggression caused by",Identification Evaluation and Management of Children with Autism,30,identification_guide
63f0e696-581d-4e19-961e-68b85b5de3e5,"fear as combative behavior. Prevention is the most important intervention for elopement. Parents participating in a large national survey of children with special health care needs reported primarily using physical and electronic barriers to try to prevent elopement, especially in children who also had intellectual disabilities.447,449 Information on prevention and management of wandering is available for parents and clinicians (http:// nationalautismassociation.org/big- red-safety-box/).",Identification Evaluation and Management of Children with Autism,30,identification_guide
c309f2ec-448a-4497-9c5b-a03082ec584e,"Consistent, adequate adult supervision is important in all environments: school, home, and community settings. Families note that increased supervision needs result in increased family stress. Families may need to consider deadbolts, fencing, and alarm systems for safety as well as personal GPS devices and identiﬁcation bracelets or other identiﬁcation. Local law enforcement 30 FROM THE AMERICAN ACADEMY OF PEDIATRICS Downloaded from",Identification Evaluation and Management of Children with Autism,30,identification_guide
521935ff-1984-452c-ab99-c199c7eab80a,http://publications.aap.org/pediatrics/article-pdf/145/1/e20193447/1078920/peds_20193447.pdf by guest,Identification Evaluation and Management of Children with Autism,30,identification_guide
b0baf050-ca50-4e92-9595-359170cfd919,"agencies may support GPS tracking. Alerting neighbors and local law enforcement ofﬁcials as well as securing pools in the neighborhood and creating a family emergency plan are suggested. If impulsivity and motor hyperactivity contribute to elopement, examining the utility of medication as part of an overall plan may be considered. Similarly, addressing sleep issues becomes important if the child is at risk for wandering at night. Teaching safety skills and appropriate community behaviors is",Identification Evaluation and Management of Children with Autism,31,identification_guide
d3d4b37f-66b6-471e-8043-18394e93ff12,"critical to prevention. All children with ASD, no matter their level of cognitive skills, are at risk for wandering.449 Motor Disorders There is increasing appreciation that individuals with ASD may have developmental coordination disorder and other neurologic problems. Tic disorders occur with an increased frequency in children with ASD.450 Distinguishing complex tics from stereotyped movements may be challenging. Catatonia was added as a possible coexisting condition to ASD in the DSM-5. Slow",Identification Evaluation and Management of Children with Autism,31,identification_guide
2a011494-9dff-4b17-bc90-2d1b47cf840f,"initiation of movement and reported deterioration in motor performance have been treated with lorazepam, electroconvulsive therapy, and behavioral interventions, but the therapies do not have a strong literature base.451 Later loss of motor skills in adolescence should prompt evaluation by a neurologist for underlying reasons. Regression in language or social interest is reported in approximately one-quarter of children later diagnosed with ASD. It is recognized most commonly between 18 and 24",Identification Evaluation and Management of Children with Autism,31,identification_guide
7453f61f-ad6e-49bd-aa6b-cd93f78a0d9f,"months of age. Regression later in childhood requires evaluation. Co-occurring Behavioral Health Conditions Co-occurring behavioral symptoms include hyperactivity or inattention, aggression, outbursts, and self- injurious behaviors. Although these behaviors are not core features of ASD, they commonly interfere with functioning in school, at home, and in the community and contribute substantially to the challenges faced by families.293,294,381,452–457 Psychiatric conditions (such as ADHD, anxiety,",Identification Evaluation and Management of Children with Autism,31,identification_guide
26f41340-9b86-41e1-9f5a-2ad19f1f9081,"OCD, mood disorders, conduct disorders, or others) are identiﬁed in 70% to 90% of children and youth with ASD.458,459 Behavioral challenges have a signiﬁcant effect on health and quality of life for children and adolescents with ASD and their families.460 Patients with ASD, like other children and adolescents, should be regularly screened for behavioral and/or emotional conditions, as recommended by the AAP.461 The effect of behavior on home and school functioning is often assessed as part of",Identification Evaluation and Management of Children with Autism,31,identification_guide
e676a47c-1c31-4401-a549-1405a4b21f5f,"school testing by using parent and teacher questionnaires, such as the Behavior Assessment System for Children, Third Edition, Parent Rating Scales,79,462 or the Child Behavior Checklist.82,463,464 With change in behavioral symptoms, physical sources of discomfort and behavioral intervention should be considered.465 If behavioral interventions are insufﬁcient to address the challenges or are unavailable at the time, medication might be considered (see Table 10 for guidance on prescribing",Identification Evaluation and Management of Children with Autism,31,identification_guide
ae810b52-5435-4653-8cc9-4a87da82af20,"medication). ADHD Changes in DSM-5 criteria have provided ﬂexibility to diagnose other DSM-5 disorders in addition to ASD, which can help guide treatment. Approximately half of children and youth with ASD also may fulﬁll diagnostic criteria for ADHD.459 Pediatricians should keep in mind that some children who are later diagnosed with ASD may have been initially identiﬁed as having ADHD.69 Symptoms of ADHD may further compromise social skills function in children with ASD because of inattention to",Identification Evaluation and Management of Children with Autism,31,identification_guide
f3c21750-8f4c-4b94-994a-3c3f2180e5c5,"social cues and impulsivity. Standard rating scales used to assess symptoms of ADHD have not yet been validated for TABLE 10 Considerations Surrounding Medication Use No current medication corrects core social and communication symptoms of ASD Accurate diagnosis of coexisting psychiatric conditions guide therapy Medication is used to help manage • Coexisting behavioral health disorders (eg, ADHD, mood disorders, or anxiety disorders) • Associated problem behaviors or symptoms causing signiﬁcant",Identification Evaluation and Management of Children with Autism,31,identification_guide
27034044-cec6-4fa3-a3ed-8fd24b995108,"impairment and distress o Examples include the following: aggression, self-injurious behavior, sleep disturbance, mood lability, anxiety, hyperactivity, impulsivity, inattention Medication should only be considered after • Careful accounting of when the behavior started and what seems to exacerbate it • A functional behavioral assessment should guide development of a treatment plan in the school setting o Consider whether the behavior serves as communication of distress or refusal • Consider",Identification Evaluation and Management of Children with Autism,31,identification_guide
e785a487-7f37-45ff-85f9-42e08a4820c1,"referral to a behavior therapist outside of school to assess the reasons for the behavior, provide the family with strategies, and collaborate in care • Careful history and physical to look for medical factors that may cause or exacerbate challenging behaviors (eg, gastroesophageal reﬂux and acute sources of pain, such as otitis media, dental injury, fracture, and others)34,380,391,485,579 Consider medication after treatable medical conditions and behavioral factors assessed and intervention does",Identification Evaluation and Management of Children with Autism,31,identification_guide
1d1e9c19-4d6f-4f1b-9ffe-c5788f30db56,"not address the symptoms of concern Include the family and patient in shared decision making that considers their goals and values543 PEDIATRICS Volume 145, number 1, January 2020 31 Downloaded from http://publications.aap.org/pediatrics/article-pdf/145/1/e20193447/1078920/peds_20193447.pdf by guest",Identification Evaluation and Management of Children with Autism,31,identification_guide
b43ec938-f4b0-4c34-9603-8025090da2a3,"individuals with ASD. However, they are useful in determining the clinical impact of symptoms for an individual patient and in monitoring treatment. It is important, however, to consider the differential diagnosis of inattention and hyperactivity in the context of the language impairment and perseverative focus that often accompanies ASD. Children with delayed language may appear more inattentive. If they are expected to perform activities (including schoolwork) that they are not able to",Identification Evaluation and Management of Children with Autism,32,identification_guide
adbb9eed-9f13-48bf-8dba-85e64277f672,"understand or accomplish, a child with ASD may engage in behaviors to escape, which can be interpreted as inattention and hyperactivity. Patients with ASD may be focused on their perseverative interests and may be internally distracted, as opposed to distracted by the environment. Evaluation of the symptom of inattention or impulsivity includes assessing language and educational abilities. Appropriate educational modiﬁcations and use of language for instruction that the student can understand are",Identification Evaluation and Management of Children with Autism,32,identification_guide
d47c1c43-d2b5-4c6d-b6c6-34371e5b695d,"critical for successful intervention. Behavioral strategies should address reinforcement of on- task behaviors, breaking down tasks into units that can be completed successfully, breaks for activity (often included in sensory activities), and adult supervision appropriate for the demands. The same medications that are used for symptoms of ADHD in children without ASD are used in similar doses for children with ASD.466 Routine monitoring is important because children with ASD may be at greater",Identification Evaluation and Management of Children with Autism,32,identification_guide
23a776fc-7556-4a69-82d5-d87aa54fc2fd,"risk for adverse effects467 (Table 11). The evaluation of a child for a possible co-occurring diagnosis of ADHD also should include consideration of a co- occurring diagnosis of anxiety.464,466 Anxiety Disorders The DSM-5 classiﬁcation system separates anxiety disorders into separation anxiety disorder, selective mutism, speciﬁc phobia, social phobia, panic disorder, agoraphobia, and generalized anxiety disorder as well as unspeciﬁed anxiety disorder. As many as 40% to 66% of school- aged",Identification Evaluation and Management of Children with Autism,32,identification_guide
c29242ad-6d65-4c56-810c-29e8245415a0,"children and adults with ASD are reported to also have anxiety disorders.458,459 Anxiety disorders are most commonly identiﬁed in children with ASD and typical cognitive and language abilities.468,469 Symptoms may be present in early childhood and manifest as behavioral challenges, such as overreactivity. Biological predisposition to both ASD and anxiety may be attributable to common genetic factors and/or altered neurophysiologic responses to stress.470 Core symptoms of ASD decrease the ability",Identification Evaluation and Management of Children with Autism,32,identification_guide
48253302-d9a7-475b-ad8d-c527225a87e6,"of individuals with ASD to predict the actions or interpret the beliefs of others, which may lead to a constant state of heightened worry. Repetitive behaviors may, in part, serve to instill predictability, so anxiety may lead to increased stereotyped behaviors or perseverative thoughts. Evaluation of anxiety requires consideration of the language demands of the environment, academic expectations, social demands, and underlying fears or phobias. Youth with ASD may lack sufﬁcient language or",Identification Evaluation and Management of Children with Autism,32,identification_guide
c0f96947-3b3c-433a-8c9a-89de05d37785,"insight to describe their symptoms. Getting information from multiple sources and looking at the behavioral manifestations related to context will help to correctly identify anxiety in patients with ASD.471 Strong evidence from RCTs supports the use of cognitive behavioral therapy for anxiety symptoms in school-aged children with ASD, especially those with typical-range intelligence.295,298,472–475 Anxiety may be associated with reported GI and sensory symptoms.389 Some individuals ﬁnd that",Identification Evaluation and Management of Children with Autism,32,identification_guide
978dcf8a-0844-450e-847f-aaa4414c5511,"sensory redirection or sensory activities used in the context of a behavioral program are helpful to diminish feelings of anxiety. Other individuals may ﬁnd symptom relief with the introduction of routine and structure if anxiety is exacerbated by uncertainty or associated with sensory under- and overreactivity.377 Nonpharmacologic approaches, such as neurofeedback and digitally delivered approaches to self- regulation, are being evaluated for their therapeutic potential. Medications used for",Identification Evaluation and Management of Children with Autism,32,identification_guide
a0ff9032-f81f-499d-b296-0243fbcf1d76,"anxiety in the general population may be considered as part of an overall treatment plan for children and youth with ASD (see Table 11 for psychopharmacotherapy of children with ASD and anxiety). Mood Disorders Depressive disorders are more common among children and adults with ASD than in the general population. Reported rates of coexisting depression in adults and children are highly variable, ranging from 12% to 33%.458,476,477 Symptoms of depression are more likely to lead to dual mental",Identification Evaluation and Management of Children with Autism,32,identification_guide
960e89a2-b036-4f86-b091-be19a0965d4e,"health and developmental disability diagnoses in adolescents and adults with ASD than in children. The coexistence of mood disorders and ASD may be associated with genetic and neurobiological factors as well as environmental factors related to chronic stress and difﬁculty with understanding social situations. Both elevated and depressed mood may present as behavioral symptoms in youth with ASD. Changes in affect, participation, sleep habits, and eating may be symptoms of an underlying mood",Identification Evaluation and Management of Children with Autism,32,identification_guide
eaaacdcc-8dca-4a00-89f5-3fe41027dc81,"disorder. Attempted suicide is reported to occur more frequently in people with ASD than in the general population. Risk factors include peer victimization, behavioral problems, minority race or ethnicity, male sex, lower socioeconomic status, and lower level of education.478 The AAP recommends screening for depression in patients older than 12 years. Until ASD-speciﬁc measures are developed, the same approaches used for all other adolescents at increased risk for depression should be",Identification Evaluation and Management of Children with Autism,32,identification_guide
6c5df20c-0bdc-4c0a-ab16-153bfed84092,considered.479 32 FROM THE AMERICAN ACADEMY OF PEDIATRICS Downloaded from http://publications.aap.org/pediatrics/article-pdf/145/1/e20193447/1078920/peds_20193447.pdf by guest,Identification Evaluation and Management of Children with Autism,32,identification_guide
e1049c56-d157-4946-bb8d-9f3208929844,"TABLE 11 Psychotropic Medication Options for Common Target Symptoms Target Symptoms Medication Class (Examples) Comments Hyperactivity Impulsivity Inattention Distractibility Psychostimulants (methylphenidate, dexmethylphenidate, mixed amphetamine salts, lisdexamfetamine, dextroamphetamine)466,580–587 With other coexisting symptoms, medication may not appear as effective SNRIs (atomoxetine)588–590 May be more sensitive to adverse effects a-2 adrenergic agonists (clonidine, guanfacine)591–594",Identification Evaluation and Management of Children with Autism,33,identification_guide
aec36bcf-99af-4b76-b043-9ba19d177c4c,"Steps: Atypical (second generation) antipsychotics (aripiprazole, risperidone)595–598 • Behavioral approaches implemented • Problems persist, trial of medication management • Start with a low-dose stimulant (eg, methylphenidate or mixed dextroamphetamine salts) and increase as needed and tolerated May be most effective in children without comorbid intellectual disability Targets symptoms of impulsivity and hyperactivity • If there are adverse effects or if not effective: Consider atomoxetine,",Identification Evaluation and Management of Children with Autism,33,identification_guide
5eacacc2-7d94-41fb-9f6c-b411c50fd5b9,"especially if also with social anxiety Consider a-2 agonists (eg, short- or long-acting guanfacine, clonidine) Other medications (less evidence): atypical antipsychotic medications may decrease hyperactivity; their primary use is for irritability and aggression Adverse effects: Psychostimulants: appetite suppression and insomnia; also irritability, depressive symptoms, and social withdrawal; it does not appear to worsen repetitive behavior or oppositional behavior Guanfacine, clonidine:",Identification Evaluation and Management of Children with Autism,33,identification_guide
0e693ab2-208b-49e8-889d-5070c2ef83ef,"drowsiness, fatigue and irritability; may also include appetite suppression, nausea, sleep disturbance, and decreased blood pressure and heart rate; rebound if not weaned Irritability and severe disruptive behavior Atypical (second generation) antipsychotics (aripiprazole, risperidone)595–608 Medication most effective if combined with behavioral strategies addressing identiﬁed environmental causes for the behavior and developing more appropriate responses for the child • Vocal and motoric",Identification Evaluation and Management of Children with Autism,33,identification_guide
57a82fb2-95d9-42df-8167-224d4852e532,"outbursts of anger, frustration, and distress DB/PCs strong support for 2 second-generation atypical antipsychotic medications (risperidone and aripiprazole) for reducing irritability, stereotyped or repetitive movements, self-injury, and hyperactivity • Acts of aggression, self-injury, property destruction • Risperidone and aripiprazole are currently the only medications with FDA-approved labeling speciﬁc to irritability in ASD • Behaviors referred to by caregivers as “agitation,” “tantrums,”",Identification Evaluation and Management of Children with Autism,33,identification_guide
f616a620-98aa-4958-8d15-e901e7a76a6e,"“meltdowns,” or “rages” Adverse effects and monitoring: • Common adverse effects include wt gain and dyslipidemia • Monitoring: periodic assessment for extrapyramidal symptoms; measurement of wt, height, and BMI; and laboratory monitoring of glucose and lipid levels • Metformin might be a useful treatment to help control wt gain.609 Other agents in this class, such as olanzapine and quetiapine, may have utility on the basis of their adverse effect proﬁles but do not have current FDA package",Identification Evaluation and Management of Children with Autism,33,identification_guide
d154df7d-a89b-4bfd-84d9-833bda1109e3,"insert indication for use in children with ASD a-2 adrenergic agonists (clonidine, guanfacine)591,610 Small studies documenting beneﬁcial effects on irritability; need larger trials; may have better adverse effect proﬁles than atypical antipsychotics SSRIs (ﬂuvoxamine, citalopram)611,612 Few studies focused on irritability and/or aggression; some reporting improvement in irritability; insufﬁcient evidence to advise practice PEDIATRICS Volume 145, number 1, January 2020 33 Downloaded from",Identification Evaluation and Management of Children with Autism,33,identification_guide
fb2c0c7e-ff49-44cf-a515-99677d4779e2,http://publications.aap.org/pediatrics/article-pdf/145/1/e20193447/1078920/peds_20193447.pdf by guest,Identification Evaluation and Management of Children with Autism,33,identification_guide
9e43d0ee-e8aa-4303-9060-39a0109b9e93,TABLE 11 Continued Target Symptoms Medication Class (Examples) Comments Anticonvulsant mood stabilizers (valproic acid and divalproex sodium)613–618 Small studies suggestive of improvement in irritability; need larger studies; a limited number of placebo-controlled studies either do not support or are inconclusive regarding anticonvulsant medication as a treatment of irritability in patients with ASD Serotonin-norepinephrine reuptake inhibitor (venlafaxine)619 Effect size of improvement,Identification Evaluation and Management of Children with Autism,34,identification_guide
6b9cb1b1-468c-4a29-883a-b40ed4dc206d,"associated with venlafaxine was small, and irritability was not the primary outcome measured Repetitive behavior Atypical (second generation) antipsychotics (aripiprazole, risperidone)595–598,620 Multiple DB/PCs documenting improvement in repetitive behavior; short-term treatment • Stereotyped motor mannerisms Common adverse effects include increased appetite, fatigue, drowsiness, dizziness, and drooling • Compulsions More effective for targets of tantrums, aggression, and SIB • Behavioral",Identification Evaluation and Management of Children with Autism,34,identification_guide
44f46bbd-5893-449d-addb-eacaf8d27a83,"rigidity, insistence on sameness Anticonvulsants (valproic acid and divalproex sodium)613,621,622 Modest improvement has been reported with divalproex sodium treatment May have improvement with topiramate as a second agent with risperidone Most antiseizure drugs have potential for sedation, cognitive adverse events SSRI (ﬂuoxetine, ﬂuvoxamine)480,509,611,612,623–627 Studies to date have not revealed effectiveness of SSRI medications for repetitive behaviors related to ASD, although they may",Identification Evaluation and Management of Children with Autism,34,identification_guide
3b587bbd-8324-4fc8-9fdb-3d14c0b421e0,"diminish anxiety SSRIs may be effective for reducing symptoms of OCD and of anxiety when included in a comprehensive approach to treatment Need comprehensive behavioral approaches to minimize repetitive behaviors Anxiety, depression SSRIs469,628 Anxiety relief has been reported in trials of citalopram and buspirone, with ﬂuvoxamine revealing some effect in female patients with ASD; documented utility in children and youth without ASD a-adrenergic (clonidine, guanfacine) Hyperactivation is an",Identification Evaluation and Management of Children with Autism,34,identification_guide
c4fdeb0a-0b6a-466f-82c0-58510ecf8f7f,"adverse effect of SSRIs in children and youth with ASD that may result in stopping the medication The anxiety disorders most amenable to treatment are generalized anxiety disorder, separation anxiety disorder, and social phobias Atypical (second generation) antipsychotics469,620 If a mood dysregulation disorder is identiﬁed, treatment with a mood stabilizer and/or a second-generation antipsychotic is recommended, although an SSRI may be used to treat comorbid anxiety, OCD, or depression;",Identification Evaluation and Management of Children with Autism,34,identification_guide
58f09e7a-e915-4201-a270-e752aea1c882,"behavioral activation with hypomanic or manic switches has been reported First-line treatment is a program of cognitive behavioral therapy to reduce symptoms472–475 Few studies have examined the speciﬁc effects for these symptoms; clinicians may consider use of these agents; although SSRIs, SNRIs, and/or buspirone may be effective for the treatment of anxiety in children with ASD, they have not been rigorously evaluated for this purpose507,626,627,629,630 Medications to consider include",Identification Evaluation and Management of Children with Autism,34,identification_guide
7887868e-20cb-4dc3-ba38-e07c51d04890,"sertraline, ﬂuoxetine, citalopram, or escitalopram for symptoms of anxiety and a-2 agonists (eg, guanfacine and clonidine and b-blockers such as propranolol), which may be useful for anxiety- related physiologic symptoms and behavioral dysregulation, and a short-acting benzodiazepine, such as lorazepam, could be considered for event related anxiety DB/PC, double-blind placebo-controlled trial; FDA, US Food and Drug Administration; SIB, self-injurious behavior; SNRI, selective norepinephrine",Identification Evaluation and Management of Children with Autism,34,identification_guide
7e7e0045-27d8-4616-bf67-a7ae22c378b9,"reuptake inhibitor. Adapted from Riddle MA. Pediatric Psychopharmacology for Primary Care. 1st ed. Elk Grove Village, IL: American Academy of Pediatrics; 2016. 34 FROM THE AMERICAN ACADEMY OF PEDIATRICS Downloaded from http://publications.aap.org/pediatrics/article-pdf/145/1/e20193447/1078920/peds_20193447.pdf by guest",Identification Evaluation and Management of Children with Autism,34,identification_guide
9f6dfe83-cd3a-4bdb-9ff1-fac5123fa3b6,"As in children and youth with typical development, assessment of depression and other mood disorders must include family history, history of environmental stressors, the potential for toxic ingestions, and evaluation for comorbid conditions. Interventions for depression include supportive therapy, cognitive behavioral therapy, and medication, if indicated, as coordinated interventions (see Table 11 for medication use). Antidepressant use in people with ASD has not been demonstrated to address",Identification Evaluation and Management of Children with Autism,35,identification_guide
a05b0e0a-3da7-4d9b-b044-3db97b6f9c59,"aggression and has inconsistent effect on anxiety.480 Medication recommendations are based on data from the general pediatric population and expert consensus.469 The DSM-5 criteria for bipolar illness include changes in activity, energy, and mood. It may be difﬁcult to make a diagnosis in people with ASD with limited language. The co-occurrence of bipolar illness and ASD in individuals with typical intelligence ranges from 6% to 21%.481 Lifetime diagnosis of bipolar illness in adults with ASD is",Identification Evaluation and Management of Children with Autism,35,identification_guide
95dc4204-8348-4434-ad2f-b914ed40acea,"reported to be 9%.458 OCD-Related Disorders Although restricted and repetitive behaviors are symptoms of ASD, some individuals with ASD may also have coexisting OCD. Obsessions are recurrent, unwanted, and persistent thoughts, images, or urges that cause distress. Compulsions are repetitive behaviors or thoughts with rigid rules performed to reduce anxiety. Unlike the stereotypic behaviors of ASD, compulsions usually follow an obsession, diminish anxiety, and are not desired by the individual or",Identification Evaluation and Management of Children with Autism,35,identification_guide
cac923e1-aae9-47df-8525-1a9f071b68a3,"perceived as pleasurable.482 Under the DSM-5, OCD-related disorders include hoarding disorder, excoriation (skin-picking) disorder, trichotillomania, substance- or medication-induced obsessive- compulsive and related disorder, and obsessive-compulsive and related disorder due to another medical condition. The perseverations associated with ASD may be qualitatively different and less sophisticated than the repetitive and intrusive thoughts and actions associated with OCD.483 Repetitive behaviors",Identification Evaluation and Management of Children with Autism,35,identification_guide
e8882627-2c3d-4768-8556-2c9edf5b7e5b,"in general may help an individual with ASD regain a sense of predictability. Anxiety, phobias, and/ or depression may coexist with OCD in youth with ASD. Behavioral approaches are recommended as the ﬁrst line of treatment of symptoms of OCD, depending on the language and cognitive level of the patient. Cognitive behavioral therapy, including exposure and response prevention with or without a selective serotonin reuptake inhibiter, has been demonstrated to be the most effective treatment for youth",Identification Evaluation and Management of Children with Autism,35,identification_guide
0f4b9d72-0589-428a-af90-54678a01121a,"with OCD who do not have ASD. Cognitive behavioral therapy may be less effective, with fewer remissions, in youth who also have ASD484 (see Table 11 for medication management). Disruptive Behavior Disorders: Aggression, Self-Injurious Behavior, and Tantrums Disruptive behaviors, such as aggression, self-injury, and tantrums, may complicate home and community management of individuals with ASD. Behavioral outbursts may occur in response to stressful events in the environment, in reaction to a",Identification Evaluation and Management of Children with Autism,35,identification_guide
9cba9dd4-98bc-4746-b805-a6f3feb283c4,"medical condition, as functional communication, or as a symptom supporting diagnosis of a co- occurring mental health disorder.485 Functional behavioral analysis and implementation of behavioral strategies can be an important initial step in management.486 A proposed pathway for the primary care setting for management of irritability that leads to disruptive behaviors in youth with ASD is proposed by McGuire et al.485 Disruptive behaviors may serve as communication to escape from a demand or an",Identification Evaluation and Management of Children with Autism,35,identification_guide
fdd5e228-fe8a-40a2-bbce-2977a8b78241,"undesired situation. If successful, they may become part of a behavioral pattern. New onset of severe behaviors requires consideration of potential medical reasons (see Table 12). Pharmacologic treatment should be considered if no medical etiology is identiﬁed and if the behavior is associated with irritability, is not responsive to available behavioral interventions, or is related to a co- occurring diagnosable behavioral health disorder, such as anxiety, mood TABLE 12 Common Presentations of",Identification Evaluation and Management of Children with Autism,35,identification_guide
78b0148f-a996-47b8-873e-f19f418a0bbc,"Self-Injurious Behavior and the Medical Conditions to Consider If New Onset Type of Self-Injury Potential Associated Conditions Potential Associated Injury Head banging Headache, toothache, sinus infection, ear infection Detached retina, abrasions, contusions Head hitting or slapping Headache, toothache, sinus infection, ear infection Fracture of bones in hand, detached retina, abrasions, contusions Eye poking Vision loss, eye pain Eye abrasion Gum or tooth digging or banging Dental pain,",Identification Evaluation and Management of Children with Autism,35,identification_guide
d37e3f8c-f066-4c4e-b8e3-4fb806002351,"gingivitis Gum injury, tooth autoextraction, tooth fracture Scratching and skin picking Allergy, eczema, drug reaction, skin infection or infestation (eg, ﬂeas, scabies) Infection, scarring Finger and toenail biting or picking Pain Infection, nail removal, ingrown nails, paronychia Kicking or stomping Restless leg syndrome, leg pain Bruises, fractures Rumination Gastroesophageal reﬂux, eosinophilic esophagitis Esophageal ulceration and bleeding, dental damage, nutritional compromise, precancerous",Identification Evaluation and Management of Children with Autism,35,identification_guide
84af935a-7694-4f2b-bcbd-e096f5966ff7,"lesions of esophagus PEDIATRICS Volume 145, number 1, January 2020 35 Downloaded from http://publications.aap.org/pediatrics/article-pdf/145/1/e20193447/1078920/peds_20193447.pdf by guest",Identification Evaluation and Management of Children with Autism,35,identification_guide
8967f19d-11cb-4db5-ba93-6566a788bfd9,"disorders, thought disorders, and/ or ADHD. It has been reported that between 8% and 68% of children with ASD demonstrate aggressive behavior, depending on how stringent the deﬁnition is.454 Aggressive behaviors were reported on the Child Behavior Checklist for one-quarter of children attending an ASD clinic, with similar rates from 2 to 16 years of age. Aggression was associated with hyperactivity, lower cognitive skills, sleep problems, and internalizing behaviors such as anxiety. There was no",Identification Evaluation and Management of Children with Autism,36,identification_guide
eb9b96a1-f13c-4b9f-b6df-7622e82123a7,association with sex. Researchers of other studies have observed increased rates of physical aggression in children with ASD who have lower adaptive skills and frequent repetitive behavior.487 Management of co- occurring sleep problems and hyperactivity may be helpful in a treatment plan488 that includes behavioral intervention to address aggression and targeted pharmacotherapy.487 Self-injurious behaviors are reported in 40% to 50% of individuals with ASD at some point across the lifespan489 and,Identification Evaluation and Management of Children with Autism,36,identification_guide
2b9e979c-50ad-4e61-aac5-0abc14fefd12,"may occur more frequently in people with ASD who also have aggressive behaviors and sleep problems.490 Self-injurious behaviors in individuals with ASD may be repetitive and self- stimulatory (such as scratching, pica, or rumination). Head banging and self-hitting may occur as part of a tantrum. Like aggression and other disruptive behaviors, self-injurious behaviors may serve as communication to escape from demands or situations that the individual does not want to be in. The type of",Identification Evaluation and Management of Children with Autism,36,identification_guide
c5e8b175-f834-4957-93f1-d20d09805a6f,"self-injurious behavior may change if the intervention of prevention or blocking is not associated with addressing the underlying reason for the behavior. Persistence of self-injurious behaviors in individuals with ASD is associated with more limited cognitive and language abilities, hyperactivity, impulsivity, repetitive behavior, and more challenges with social interaction.491 There is an association of self-injury with speciﬁc genetic disorders that are not associated with ASD, such as the",Identification Evaluation and Management of Children with Autism,36,identification_guide
6c177cd9-fc63-4d27-b8b8-56a4df0bd20f,"severe self-biting of Lesch-Nyhan syndrome. Self-injurious behavior is associated with genetic disorders that are also associated with ASD, such as Cornelia de Lange syndrome, fragile X syndrome, and Smith-Magenis syndrome.492 In the case of aggressive, self-injurious, and disruptive behaviors, the primary care provider needs to assess the safety of the child and family in an ongoing fashion. Referral to community services and for behavioral intervention should take place if behaviors are unsafe",Identification Evaluation and Management of Children with Autism,36,identification_guide
64cae0ee-6822-4004-9dd6-2aa2e7f1552c,"or if the patient is not responding to the treatment plan. Psychopharmacologic Approaches to Management The use of medications to treat behavioral and psychiatric symptoms in children and youth with ASD has increased signiﬁcantly since the publication of the 2007 AAP clinical reports.493,494 With a shortage of specialists, more medication management, including prescription of atypical antipsychotic medications, is taking place in the primary care setting.495,496 Large national studies of",Identification Evaluation and Management of Children with Autism,36,identification_guide
7de91b5a-4fe5-4d87-9a6e-bfe83424d6c9,"insurance claim data from Medicaid and commercial insurers reveal rates of psychopharmacology prescription for patients with ASD to be 56% to 65%.476,493,497 One or more psychotropic medications are prescribed for 1% of children with ASD younger than 3 years, for 10% to 11% of children aged 3 to 5 years, for 38% to 46% of children aged 6 to 11 years, and for 64% to 67% of adolescents aged 12 to 17 years.498,499 Psychotropic medication use increases with increased age, lower range of cognitive",Identification Evaluation and Management of Children with Autism,36,identification_guide
21148520-a580-4f10-a2a8-4448f9b5d345,"skills and/or presence of intellectual disability, and higher prevalence levels of challenging behavior or coexisting psychiatric diagnoses.476,497–501 Prescription of medication also appears to be affected by demographic factors, such as race, ethnicity, and geography.497,498,502 Reported polypharmacy rates range from 12% in a registry cohort recruited from diagnostic clinics499 to 29% to 35% in large studies of Medicaid claims data.476,493 Medication may be helpful to address co-occurring",Identification Evaluation and Management of Children with Autism,36,identification_guide
